EmployeeID,Name,Department,Region,Gender,Age,Salary,JoiningDate,PerformanceScore,Sales,Salary_per_year_experience,Category_salary,is_outlier
1955,Employee_1955,Finance,North,Male,28.0,102994.0,2020-05-08,1.0,944.0,20598.8,High,False
1722,Employee_1722,IT,South,Female,26.0,38104.0,2019-09-18,1.0,4358.0,6350.666666666667,Low,False
3314,Employee_3314,IT,North,Male,47.0,73388.0,2024-01-27,5.0,46314.0,73388.0,Medium,False
3056,Employee_3056,HR,West,Female,40.0,47111.0,2023-05-14,4.0,16606.0,23555.5,Low,False
1870,Employee_1870,Sales,North,Male,53.0,101531.0,2020-02-13,4.0,41060.0,20306.2,High,False
3916,Employee_3916,HR,South,Female,28.0,61152.0,2025-09-20,3.0,47810.0,inf,Medium,False
4635,Employee_4635,Marketing,West,Male,56.0,72876.0,2027-09-09,5.0,46304.0,-36438.0,Medium,False
795,Employee_795,Finance,North,Male,56.0,64488.0,2017-03-05,2.0,14635.0,8061.0,Medium,False
2553,Employee_2553,HR,East,Female,40.0,84777.0,2021-12-27,2.0,28565.0,21194.25,Medium,False
842,Employee_842,Marketing,East,Female,43.0,109697.0,2017-04-21,5.0,15923.0,13712.125,High,False
3338,Employee_3338,Sales,East,Female,39.0,32806.0,2024-02-20,5.0,8664.0,32806.0,Low,False
1703,Employee_1703,Finance,West,Female,27.0,117914.0,2019-08-30,1.0,42736.0,19652.333333333332,High,False
176,Employee_176,HR,West,Male,36.0,114930.0,2015-06-25,3.0,35573.0,11493.0,High,False
1809,Employee_1809,HR,South,Female,57.0,65765.0,2019-12-14,3.0,21902.0,10960.833333333334,Medium,False
2793,Employee_2793,Marketing,South,Female,47.0,49290.0,2022-08-24,1.0,8048.0,16430.0,Low,False
3671,Employee_3671,IT,North,Male,43.0,108619.0,2025-01-18,4.0,19813.0,inf,High,False
46,Employee_46,Sales,South,Female,46.0,57256.0,2015-02-15,4.0,3346.0,5725.6,Medium,False
2808,Employee_2808,Sales,East,Male,42.0,80216.0,2022-09-08,1.0,13015.0,26738.666666666668,Medium,False
2459,Employee_2459,Sales,West,Male,51.0,111380.0,2021-09-24,4.0,27551.0,27845.0,High,False
2887,Employee_2887,Marketing,South,Female,41.0,32792.0,2022-11-26,1.0,20203.0,10930.666666666666,Low,False
1718,Employee_1718,IT,South,Female,59.0,98008.0,2019-09-14,3.0,40120.0,16334.666666666666,Medium,False
3600,Employee_3600,Finance,North,Male,50.0,113682.0,2024-11-08,2.0,46005.0,113682.0,High,False
3608,Employee_3608,Sales,West,Male,47.0,58394.0,2024-11-16,2.0,8622.0,58394.0,Medium,False
2935,Employee_2935,HR,West,Female,54.0,39133.0,2023-01-13,3.0,18941.0,19566.5,Low,False
3793,Employee_3793,IT,South,Female,25.0,96973.0,2025-05-20,5.0,30451.0,inf,Medium,False
1741,Employee_1741,HR,West,Female,52.0,92150.0,2019-10-07,1.0,41723.0,15358.333333333334,Medium,False
3162,Employee_3162,IT,South,Male,34.0,77301.0,2023-08-28,2.0,3216.0,38650.5,Medium,False
2472,Employee_2472,Finance,West,Female,21.0,92235.0,2021-10-07,1.0,40618.0,23058.75,Medium,False
284,Employee_284,Finance,North,Male,59.0,87255.0,2015-10-11,4.0,28644.0,8725.5,Medium,False
4049,Employee_4049,Finance,West,Male,27.0,75018.71494949496,2026-01-31,2.0,20382.0,-75018.71494949496,Medium,False
1449,Employee_1449,Sales,North,Female,39.0,36107.0,2018-12-19,4.0,40536.0,5158.142857142857,Low,False
1433,Employee_1433,Finance,North,Male,37.0,104310.0,2018-12-03,5.0,20688.0,14901.42857142857,High,False
3610,Employee_3610,Marketing,South,Female,25.0,78984.0,2024-11-18,4.0,18658.0,78984.0,Medium,False
3096,Employee_3096,IT,South,Female,29.0,97285.0,2023-06-23,4.0,24782.941200242472,48642.5,Medium,False
4908,Employee_4908,Finance,South,Male,40.0,65677.0,2028-06-08,2.0,23452.0,-21892.333333333332,Medium,False
1076,Employee_1076,Sales,North,Female,26.0,97113.0,2017-12-11,1.0,45927.0,12139.125,Medium,False
3039,Employee_3039,Sales,North,Male,28.0,64536.0,2023-04-27,3.0,16303.0,32268.0,Medium,False
4804,Employee_4804,Sales,West,Male,42.0,57729.0,2028-02-25,1.0,33062.0,-19243.0,Medium,False
2603,Employee_2603,Marketing,North,Female,57.0,99563.0,2022-02-15,5.0,35513.0,33187.666666666664,Medium,False
3640,Employee_3640,Marketing,East,Male,53.0,88714.0,2024-12-18,5.0,38890.0,88714.0,Medium,False
2747,Employee_2747,Finance,South,Female,43.0,50543.0,2022-07-09,4.0,17600.0,16847.666666666668,Medium,False
2362,Employee_2362,Marketing,West,Female,26.0,114029.0,2021-06-19,5.0,23849.0,28507.25,High,False
4153,Employee_4153,IT,North,Female,28.0,44342.0,2026-05-15,1.0,33292.0,-44342.0,Low,False
1056,Employee_1056,IT,North,Male,20.0,91902.0,2017-11-21,5.0,4590.0,11487.75,Medium,False
978,Employee_978,HR,South,Female,39.0,63062.0,2017-09-04,4.0,39815.0,7882.75,Medium,False
4605,Employee_4605,HR,East,Female,33.0,44102.0,2027-08-10,2.0,19359.0,-22051.0,Low,False
1873,Employee_1873,IT,East,Male,45.0,52144.0,2020-02-16,5.0,35584.0,10428.8,Medium,False
1540,Employee_1540,Finance,East,Male,48.0,77191.0,2019-03-20,4.0,9271.0,12865.166666666666,Medium,False
4938,Employee_4938,HR,West,Female,33.0,37583.0,2028-07-08,3.0,1479.0,-12527.666666666666,Low,False
100,Employee_100,Sales,North,Female,25.0,102190.0,2015-04-10,2.0,41139.0,10219.0,High,False
1740,Employee_1740,Finance,South,Male,47.0,84471.0,2019-10-06,3.0,20945.0,14078.5,Medium,False
4406,Employee_4406,Finance,West,Female,34.0,116766.0,2027-01-23,2.0,16734.0,-58383.0,High,False
1733,Employee_1733,Marketing,South,Female,29.0,92723.0,2019-09-29,1.0,11211.0,15453.833333333334,Medium,False
2198,Employee_2198,Marketing,North,Male,51.0,83095.0,2021-01-06,5.0,49206.0,20773.75,Medium,False
352,Employee_352,HR,East,Female,24.0,51637.0,2015-12-18,4.0,39480.0,5163.7,Medium,False
2788,Employee_2788,HR,West,Male,50.0,82204.0,2022-08-19,4.0,9363.0,27401.333333333332,Medium,False
1933,Employee_1933,Finance,West,Female,40.0,92355.0,2020-04-16,5.0,15096.0,18471.0,Medium,False
1819,Employee_1819,Finance,North,Male,30.0,45409.0,2019-12-24,4.0,21185.0,7568.166666666667,Low,False
1003,Employee_1003,Finance,North,Male,28.0,90046.0,2017-09-29,5.0,13743.0,11255.75,Medium,False
719,Employee_719,HR,South,Female,20.0,71773.0,2016-12-19,3.0,49108.0,7974.777777777777,Medium,False
2756,Employee_2756,Sales,South,Female,50.0,108062.0,2022-07-18,2.0,27553.0,36020.666666666664,High,False
2777,Employee_2777,IT,West,Female,43.0,78372.0,2022-08-08,3.0,44174.0,26124.0,Medium,False
4633,Employee_4633,Sales,East,Female,53.0,93027.0,2027-09-07,3.0,38297.0,-46513.5,Medium,False
309,Employee_309,Marketing,East,Male,46.0,69632.0,2015-11-05,2.0,10087.0,6963.2,Medium,False
1565,Employee_1565,Sales,East,Female,50.0,84453.0,2019-04-14,2.0,24862.0,14075.5,Medium,False
834,Employee_834,Sales,North,Female,22.0,119895.0,2017-04-13,2.0,48603.0,14986.875,High,False
367,Employee_367,Finance,North,Female,29.0,91104.0,2016-01-02,2.0,19173.0,10122.666666666666,Medium,False
4880,Employee_4880,HR,West,Male,36.0,106089.0,2028-05-11,1.0,38906.0,-35363.0,High,False
2120,Employee_2120,Finance,West,Male,44.0,64528.0,2020-10-20,3.0,31292.0,12905.6,Medium,False
3197,Employee_3197,Finance,North,Female,39.0,97224.0,2023-10-02,2.0,17270.0,48612.0,Medium,False
3837,Employee_3837,HR,East,Male,22.0,68872.0,2025-07-03,5.0,24782.941200242472,inf,Medium,False
2590,Employee_2590,Sales,South,Male,29.0,52805.0,2022-02-02,2.0,6823.0,17601.666666666668,Medium,False
3989,Employee_3989,Sales,East,Male,22.0,41403.0,2025-12-02,4.0,3353.0,inf,Low,False
20,Employee_20,Finance,North,Male,39.0,46035.0,2015-01-20,4.0,5054.0,4603.5,Low,False
1478,Employee_1478,Marketing,South,Female,21.0,94022.0,2019-01-17,5.0,45114.0,15670.333333333334,Medium,False
1607,Employee_1607,Sales,East,Male,46.0,58634.0,2019-05-26,2.0,7206.0,9772.333333333334,Medium,False
2659,Employee_2659,Marketing,South,Male,50.0,110198.0,2022-04-12,3.0,39509.0,36732.666666666664,High,False
219,Employee_219,Sales,West,Male,48.0,98861.0,2015-08-07,1.0,1547.0,9886.1,Medium,False
1879,Employee_1879,HR,West,Female,52.0,54691.0,2020-02-22,1.0,18899.0,10938.2,Medium,False
439,Employee_439,Finance,East,Female,23.0,117090.0,2016-03-14,2.0,14141.0,13010.0,High,False
1159,Employee_1159,HR,North,Male,57.0,50893.0,2018-03-04,5.0,34029.0,7270.428571428572,Medium,False
1615,Employee_1615,Sales,South,Female,36.0,75018.71494949496,2019-06-03,2.0,23464.0,12503.11915824916,Medium,False
4784,Employee_4784,HR,East,Male,52.0,58994.0,2028-02-05,3.0,11706.0,-19664.666666666668,Medium,False
3502,Employee_3502,IT,West,Female,38.0,61028.0,2024-08-02,1.0,15865.0,61028.0,Medium,False
1182,Employee_1182,Finance,North,Female,52.0,57930.0,2018-03-27,1.0,5362.0,8275.714285714286,Medium,False
4698,Employee_4698,HR,North,Male,29.0,69893.0,2027-11-11,1.0,2533.0,-34946.5,Medium,False
4002,Employee_4002,Marketing,West,Male,46.0,45227.0,2025-12-15,1.0,16684.0,inf,Low,False
2819,Employee_2819,HR,East,Female,46.0,52766.0,2022-09-19,3.0,6643.0,17588.666666666668,Medium,False
803,Employee_803,Finance,West,Male,24.0,84327.0,2017-03-13,1.0,31955.0,10540.875,Medium,False
3059,Employee_3059,IT,West,Male,40.0,99206.0,2023-05-17,4.0,23420.0,49603.0,Medium,False
3575,Employee_3575,IT,North,Male,58.0,110908.0,2024-10-14,2.0,2804.0,110908.0,High,False
3797,Employee_3797,Finance,South,Male,44.0,85149.0,2025-05-24,2.0,33667.0,inf,Medium,False
2466,Employee_2466,IT,West,Female,47.0,66973.0,2021-10-01,3.0,47567.0,16743.25,Medium,False
583,Employee_583,Sales,North,Male,55.0,48857.0,2016-08-05,5.0,42577.0,5428.555555555556,Low,False
204,Employee_204,Sales,West,Male,23.0,32985.0,2015-07-23,4.0,46051.0,3298.5,Low,False
4114,Employee_4114,Sales,East,Male,59.0,105224.0,2026-04-06,3.0,3297.0,-105224.0,High,False
3485,Employee_3485,Finance,North,Male,28.0,109114.0,2024-07-16,2.0,46885.0,109114.0,High,False
2293,Employee_2293,IT,South,Female,53.0,43601.0,2021-04-11,2.0,35160.0,10900.25,Low,False
2223,Employee_2223,Marketing,South,Female,36.0,91417.0,2021-01-31,2.0,39433.0,22854.25,Medium,False
3476,Employee_3476,Sales,West,Male,20.0,111298.0,2024-07-07,2.0,11305.0,111298.0,High,False
2329,Employee_2329,HR,West,Male,26.0,67185.0,2021-05-17,2.0,45609.0,16796.25,Medium,False
4628,Employee_4628,HR,South,Female,39.0,64623.0,2027-09-02,4.0,31322.0,-32311.5,Medium,False
3429,Employee_3429,Marketing,East,Male,48.0,105017.0,2024-05-21,5.0,26716.0,105017.0,High,False
1996,Employee_1996,Sales,East,Female,52.0,86921.0,2020-06-18,4.0,27461.0,17384.2,Medium,False
3404,Employee_3404,IT,East,Female,26.0,69685.0,2024-04-26,2.0,41164.0,69685.0,Medium,False
3419,Employee_3419,Finance,South,Male,54.0,30814.0,2024-05-11,3.0,44559.0,30814.0,Low,False
518,Employee_518,Marketing,East,Male,49.0,73202.0,2016-06-01,2.0,28803.0,8133.555555555556,Medium,False
2504,Employee_2504,Sales,East,Female,23.0,99253.0,2021-11-08,5.0,31229.0,24813.25,Medium,False
1376,Employee_1376,HR,East,Female,33.0,67096.0,2018-10-07,3.0,24783.0,9585.142857142857,Medium,False
2058,Employee_2058,HR,South,Male,37.0,119590.0,2020-08-19,3.0,44198.0,23918.0,High,False
669,Employee_669,HR,North,Female,54.0,93209.0,2016-10-30,3.0,48444.0,10356.555555555555,Medium,False
2465,Employee_2465,IT,East,Female,38.0,76785.0,2021-09-30,1.0,6614.0,19196.25,Medium,False
1979,Employee_1979,HR,South,Male,34.0,38691.0,2020-06-01,3.0,29845.0,7738.2,Low,False
4962,Employee_4962,HR,West,Female,27.0,86995.0,2028-08-01,4.0,32425.0,-28998.333333333332,Medium,False
997,Employee_997,Sales,South,Female,55.0,35818.0,2017-09-23,3.0,18340.0,4477.25,Low,False
2474,Employee_2474,IT,South,Male,32.0,45405.0,2021-10-09,4.0,5328.0,11351.25,Low,False
2802,Employee_2802,Marketing,North,Male,40.0,59381.0,2022-09-02,3.0,27272.0,19793.666666666668,Medium,False
3556,Employee_3556,Marketing,South,Male,55.0,93878.0,2024-09-25,4.0,19960.0,93878.0,Medium,False
4430,Employee_4430,Sales,West,Female,58.0,100490.0,2027-02-16,2.0,32856.0,-50245.0,High,False
3411,Employee_3411,Finance,East,Female,32.0,112473.0,2024-05-03,1.0,42665.0,112473.0,High,False
3461,Employee_3461,HR,North,Female,20.0,54536.0,2024-06-22,3.0,11920.0,54536.0,Medium,False
4639,Employee_4639,Marketing,West,Female,54.0,59663.0,2027-09-13,5.0,38099.0,-29831.5,Medium,False
760,Employee_760,HR,South,Male,23.0,79249.0,2017-01-29,4.0,16411.0,9906.125,Medium,False
4233,Employee_4233,Finance,West,Male,50.0,32998.0,2026-08-03,1.0,30897.0,-32998.0,Low,False
1398,Employee_1398,HR,North,Female,32.0,59605.0,2018-10-29,1.0,24300.0,8515.0,Medium,False
4968,Employee_4968,IT,North,Male,40.0,100480.0,2028-08-07,2.0,34480.0,-33493.333333333336,High,False
2253,Employee_2253,Sales,North,Female,40.0,97951.0,2021-03-02,3.0,31193.0,24487.75,Medium,False
2396,Employee_2396,IT,East,Female,38.0,84895.0,2021-07-23,1.0,30398.0,21223.75,Medium,False
4634,Employee_4634,HR,West,Female,57.0,88995.0,2027-09-08,2.0,3809.0,-44497.5,Medium,False
215,Employee_215,IT,West,Female,33.0,117191.0,2015-08-03,4.0,18334.0,11719.1,High,False
3399,Employee_3399,Sales,North,Female,42.0,69177.0,2024-04-21,3.0,33165.0,69177.0,Medium,False
1118,Employee_1118,Marketing,North,Male,49.0,82196.0,2018-01-22,4.0,14853.0,11742.285714285714,Medium,False
694,Employee_694,Sales,East,Female,46.0,75018.71494949496,2016-11-24,5.0,24440.0,8335.412772166106,Medium,False
1579,Employee_1579,IT,West,Male,52.0,90438.0,2019-04-28,4.0,143.0,15073.0,Medium,False
2672,Employee_2672,IT,East,Female,52.0,95781.0,2022-04-25,2.0,28434.0,31927.0,Medium,False
2500,Employee_2500,Marketing,East,Female,31.0,63926.0,2021-11-04,5.0,7013.0,15981.5,Medium,False
1030,Employee_1030,Sales,East,Female,23.0,54240.0,2017-10-26,4.0,8813.0,6780.0,Medium,False
1823,Employee_1823,HR,North,Male,33.0,74917.0,2019-12-28,4.0,19154.0,12486.166666666666,Medium,False
1943,Employee_1943,Marketing,South,Female,36.0,58038.0,2020-04-26,5.0,27776.0,11607.6,Medium,False
2582,Employee_2582,Marketing,West,Female,27.0,91284.0,2022-01-25,2.0,7156.0,30428.0,Medium,False
4992,Employee_4992,Finance,West,Male,51.0,74379.0,2028-08-31,4.0,3533.0,-24793.0,Medium,False
197,Employee_197,IT,West,Female,56.0,50195.0,2015-07-16,2.0,29028.0,5019.5,Medium,False
3933,Employee_3933,HR,South,Male,37.0,52743.0,2025-10-07,5.0,29002.0,inf,Medium,False
3909,Employee_3909,HR,West,Male,21.0,44426.0,2025-09-13,4.0,24782.941200242472,inf,Low,False
1925,Employee_1925,Finance,South,Male,40.0,114074.0,2020-04-08,5.0,44518.0,22814.8,High,False
880,Employee_880,IT,South,Female,43.0,40895.0,2017-05-29,2.0,49366.0,5111.875,Low,False
3110,Employee_3110,IT,North,Male,50.0,116348.0,2023-07-07,5.0,13828.0,58174.0,High,False
3694,Employee_3694,Sales,West,Female,42.0,99498.0,2025-02-10,5.0,8634.0,inf,Medium,False
4974,Employee_4974,IT,North,Female,34.0,109267.0,2028-08-13,5.0,3669.0,-36422.333333333336,High,False
1748,Employee_1748,IT,North,Female,48.0,31963.0,2019-10-14,2.0,38245.0,5327.166666666667,Low,False
888,Employee_888,Marketing,West,Female,22.0,105147.0,2017-06-06,5.0,3469.0,13143.375,High,False
4155,Employee_4155,Finance,West,Male,42.0,94261.0,2026-05-17,2.0,1093.0,-94261.0,Medium,False
69,Employee_69,Finance,North,Male,37.0,112048.0,2015-03-10,3.0,18918.0,11204.8,High,False
2729,Employee_2729,HR,North,Male,34.0,86971.0,2022-06-21,3.0,23359.0,28990.333333333332,Medium,False
2101,Employee_2101,IT,North,Male,41.0,67487.0,2020-10-01,5.0,42118.0,13497.4,Medium,False
569,Employee_569,Finance,East,Female,41.0,33376.0,2016-07-22,3.0,22771.0,3708.4444444444443,Low,False
2026,Employee_2026,Marketing,East,Male,51.0,102629.0,2020-07-18,5.0,10455.0,20525.8,High,False
97,Employee_97,Marketing,West,Male,35.0,40367.0,2015-04-07,3.0,24291.0,4036.7,Low,False
1042,Employee_1042,HR,North,Male,22.0,84909.0,2017-11-07,5.0,8487.0,10613.625,Medium,False
1455,Employee_1455,Sales,East,Male,40.0,67693.0,2018-12-25,5.0,37610.0,9670.42857142857,Medium,False
140,Employee_140,Marketing,West,Female,25.0,85329.0,2015-05-20,4.0,45289.0,8532.9,Medium,False
2314,Employee_2314,HR,East,Female,26.0,30526.0,2021-05-02,5.0,49074.0,7631.5,Low,False
2654,Employee_2654,Finance,North,Female,33.0,35277.0,2022-04-07,5.0,3146.0,11759.0,Low,False
1261,Employee_1261,Marketing,East,Male,36.0,78061.0,2018-06-14,3.0,24576.0,11151.57142857143,Medium,False
1840,Employee_1840,Sales,South,Male,34.0,79711.0,2020-01-14,4.0,19420.0,15942.2,Medium,False
3929,Employee_3929,HR,North,Male,50.0,93236.0,2025-10-03,5.0,11964.0,inf,Medium,False
1352,Employee_1352,Sales,East,Male,39.0,59404.0,2018-09-13,5.0,20521.0,8486.285714285714,Medium,False
1967,Employee_1967,HR,North,Male,47.0,77361.0,2020-05-20,4.0,32654.0,15472.2,Medium,False
3796,Employee_3796,IT,South,Male,41.0,101038.0,2025-05-23,5.0,24630.0,inf,High,False
4027,Employee_4027,Sales,West,Female,32.0,90378.0,2026-01-09,4.0,33632.0,-90378.0,Medium,False
1026,Employee_1026,Marketing,South,Male,29.0,91585.0,2017-10-22,3.0,49162.0,11448.125,Medium,False
464,Employee_464,HR,West,Male,40.0,113905.0,2016-04-08,5.0,24782.941200242472,12656.111111111111,High,False
2375,Employee_2375,IT,West,Male,48.0,75643.0,2021-07-02,5.0,37302.0,18910.75,Medium,False
1273,Employee_1273,Sales,North,Female,50.0,54260.0,2018-06-26,2.0,44223.0,7751.428571428572,Medium,False
3938,Employee_3938,HR,North,Female,39.0,64121.0,2025-10-12,2.0,36279.0,inf,Medium,False
595,Employee_595,Finance,East,Female,41.0,88185.0,2016-08-17,1.0,31269.0,9798.333333333334,Medium,False
2216,Employee_2216,Marketing,East,Female,40.0,71098.0,2021-01-24,2.0,17120.0,17774.5,Medium,False
4918,Employee_4918,Marketing,East,Female,44.0,63159.0,2028-06-18,4.0,25559.0,-21053.0,Medium,False
626,Employee_626,HR,West,Female,58.0,87266.0,2016-09-17,4.0,13894.0,9696.222222222223,Medium,False
451,Employee_451,IT,East,Male,45.0,48953.0,2016-03-26,3.0,29610.0,5439.222222222223,Low,False
1551,Employee_1551,Marketing,South,Female,39.0,75018.71494949496,2019-03-31,2.0,47370.0,12503.11915824916,Medium,False
1413,Employee_1413,Finance,East,Male,21.0,36338.0,2018-11-13,4.0,8878.0,5191.142857142857,Low,False
1872,Employee_1872,Marketing,East,Male,38.0,42920.0,2020-02-15,4.0,15319.0,8584.0,Low,False
4486,Employee_4486,Finance,West,Female,28.0,116483.0,2027-04-13,1.0,32225.0,-58241.5,High,False
2471,Employee_2471,Sales,East,Female,55.0,100854.0,2021-10-06,3.0,4876.0,25213.5,High,False
1336,Employee_1336,Sales,North,Female,55.0,117236.0,2018-08-28,1.0,9751.0,16748.0,High,False
3847,Employee_3847,HR,South,Male,31.0,50271.0,2025-07-13,3.0,19305.0,inf,Medium,False
4407,Employee_4407,HR,East,Male,58.0,85919.0,2027-01-24,4.0,8840.0,-42959.5,Medium,False
4026,Employee_4026,Finance,East,Female,39.0,54136.0,2026-01-08,5.0,34446.0,-54136.0,Medium,False
2985,Employee_2985,Finance,South,Male,20.0,75201.0,2023-03-04,1.0,1067.0,37600.5,Medium,False
4081,Employee_4081,Sales,North,Male,22.0,117732.0,2026-03-04,2.0,1701.0,-117732.0,High,False
3300,Employee_3300,IT,West,Female,39.0,31504.0,2024-01-13,3.0,7346.0,31504.0,Low,False
4729,Employee_4729,Marketing,South,Female,50.0,53552.0,2027-12-12,4.0,49093.0,-26776.0,Medium,False
1000,Employee_1000,IT,East,Male,51.0,67124.0,2017-09-26,4.0,27865.0,8390.5,Medium,False
1537,Employee_1537,Marketing,South,Female,56.0,48429.0,2019-03-17,5.0,31775.0,8071.5,Low,False
2019,Employee_2019,Finance,South,Female,21.0,98248.0,2020-07-11,3.0,27349.0,19649.6,Medium,False
193,Employee_193,Finance,West,Male,57.0,100935.0,2015-07-12,2.0,38892.0,10093.5,High,False
3817,Employee_3817,Sales,South,Female,28.0,107150.0,2025-06-13,4.0,19606.0,inf,High,False
4224,Employee_4224,HR,East,Female,37.0,65070.0,2026-07-25,3.0,22378.0,-65070.0,Medium,False
1375,Employee_1375,Marketing,South,Female,33.0,76225.0,2018-10-06,4.0,18523.0,10889.285714285714,Medium,False
4275,Employee_4275,Marketing,East,Female,40.0,87719.0,2026-09-14,3.0,44047.0,-87719.0,Medium,False
4480,Employee_4480,IT,North,Male,44.0,115017.0,2027-04-07,3.0,26207.0,-57508.5,High,False
4969,Employee_4969,Marketing,South,Female,26.0,44012.0,2028-08-08,3.0,49667.0,-14670.666666666666,Low,False
2606,Employee_2606,IT,North,Female,56.0,51200.0,2022-02-18,5.0,2639.0,17066.666666666668,Medium,False
3689,Employee_3689,Sales,East,Female,56.0,118327.0,2025-02-05,2.0,8555.0,inf,High,False
2842,Employee_2842,Finance,East,Female,25.0,40114.0,2022-10-12,2.0,43327.0,13371.333333333334,Low,False
3865,Employee_3865,IT,West,Female,59.0,91049.0,2025-07-31,4.0,41398.0,inf,Medium,False
4237,Employee_4237,HR,West,Male,42.0,90623.0,2026-08-07,3.0,49411.0,-90623.0,Medium,False
3856,Employee_3856,Marketing,East,Male,58.0,73086.0,2025-07-22,1.0,2387.0,inf,Medium,False
2715,Employee_2715,IT,East,Female,56.0,88616.0,2022-06-07,5.0,43629.0,29538.666666666668,Medium,False
3754,Employee_3754,Sales,North,Male,43.0,85569.0,2025-04-11,5.0,40951.0,inf,Medium,False
2246,Employee_2246,Marketing,North,Female,28.0,49856.0,2021-02-23,3.0,43179.0,12464.0,Low,False
1659,Employee_1659,Sales,West,Female,28.0,79766.0,2019-07-17,3.0,40100.0,13294.333333333334,Medium,False
2562,Employee_2562,IT,South,Female,20.0,118196.0,2022-01-05,4.0,4025.0,39398.666666666664,High,False
192,Employee_192,Marketing,South,Male,43.0,34333.0,2015-07-11,1.0,16818.0,3433.3,Low,False
4607,Employee_4607,Marketing,North,Female,40.0,73574.0,2027-08-12,1.0,12914.0,-36787.0,Medium,False
1744,Employee_1744,Sales,East,Female,22.0,36674.0,2019-10-10,2.0,48408.0,6112.333333333333,Low,False
3086,Employee_3086,Finance,West,Male,36.0,93518.0,2023-06-13,3.0,32567.0,46759.0,Medium,False
4288,Employee_4288,Finance,West,Male,25.0,81932.0,2026-09-27,2.0,3383.0,-81932.0,Medium,False
1863,Employee_1863,HR,West,Male,39.0,96735.0,2020-02-06,1.0,17265.0,19347.0,Medium,False
1768,Employee_1768,Sales,East,Male,40.0,38611.0,2019-11-03,5.0,31679.0,6435.166666666667,Low,False
1895,Employee_1895,Sales,North,Male,53.0,112915.0,2020-03-09,5.0,38894.0,22583.0,High,False
4850,Employee_4850,Sales,East,Female,50.0,93089.0,2028-04-11,4.0,8190.0,-31029.666666666668,Medium,False
3718,Employee_3718,Marketing,South,Female,41.0,87352.0,2025-03-06,5.0,42231.0,inf,Medium,False
2523,Employee_2523,Finance,West,Male,25.0,52555.0,2021-11-27,3.0,48951.0,13138.75,Medium,False
3467,Employee_3467,Finance,West,Male,40.0,53902.0,2024-06-28,5.0,24238.0,53902.0,Medium,False
4054,Employee_4054,Marketing,West,Male,27.0,74407.0,2026-02-05,5.0,20931.0,-74407.0,Medium,False
3931,Employee_3931,Sales,East,Female,40.0,108243.0,2025-10-05,2.0,19698.0,inf,High,False
167,Employee_167,Finance,South,Female,51.0,86922.0,2015-06-16,3.0,41221.0,8692.2,Medium,False
2219,Employee_2219,Marketing,South,Male,40.0,75018.71494949496,2021-01-27,1.0,24133.0,18754.67873737374,Medium,False
3679,Employee_3679,IT,East,Male,41.0,53154.0,2025-01-26,3.0,47325.0,inf,Medium,False
1025,Employee_1025,Sales,North,Male,44.0,98019.0,2017-10-21,4.0,29036.0,12252.375,Medium,False
1362,Employee_1362,IT,East,Male,55.0,67479.0,2018-09-23,2.0,22709.0,9639.857142857143,Medium,False
2901,Employee_2901,Sales,South,Male,55.0,100597.0,2022-12-10,3.0,10152.0,33532.333333333336,High,False
1893,Employee_1893,HR,South,Male,46.0,30163.0,2020-03-07,2.0,9098.0,6032.6,Low,False
3567,Employee_3567,Sales,West,Female,58.0,70397.0,2024-10-06,5.0,45368.0,70397.0,Medium,False
1097,Employee_1097,Finance,West,Male,56.0,36668.0,2018-01-01,2.0,43239.0,5238.285714285715,Low,False
2099,Employee_2099,Sales,South,Male,29.0,84941.0,2020-09-29,3.0,18032.0,16988.2,Medium,False
4920,Employee_4920,HR,West,Male,27.0,33784.0,2028-06-20,5.0,45642.0,-11261.333333333334,Low,False
153,Employee_153,Sales,South,Female,24.0,109023.0,2015-06-02,5.0,23324.0,10902.3,High,False
2584,Employee_2584,HR,North,Female,37.0,83478.0,2022-01-27,2.0,8151.0,27826.0,Medium,False
4796,Employee_4796,Sales,East,Male,56.0,52347.0,2028-02-17,3.0,5310.0,-17449.0,Medium,False
3950,Employee_3950,HR,West,Male,41.0,77511.0,2025-10-24,2.0,531.0,inf,Medium,False
1520,Employee_1520,Marketing,South,Female,24.0,82147.0,2019-02-28,4.0,45129.0,13691.166666666666,Medium,False
4210,Employee_4210,HR,North,Male,21.0,31431.0,2026-07-11,4.0,4061.0,-31431.0,Low,False
1673,Employee_1673,Marketing,East,Female,45.0,116826.0,2019-07-31,2.0,33298.0,19471.0,High,False
2923,Employee_2923,Marketing,North,Male,36.0,50002.0,2023-01-01,1.0,41765.0,25001.0,Medium,False
1434,Employee_1434,Marketing,South,Male,55.0,51017.0,2018-12-04,3.0,21796.0,7288.142857142857,Medium,False
4872,Employee_4872,HR,North,Female,52.0,80955.0,2028-05-03,3.0,24782.941200242472,-26985.0,Medium,False
2032,Employee_2032,IT,North,Male,38.0,44694.0,2020-07-24,3.0,21487.0,8938.8,Low,False
1624,Employee_1624,Sales,South,Female,25.0,109118.0,2019-06-12,1.0,35587.0,18186.333333333332,High,False
32,Employee_32,Finance,East,Female,46.0,75167.0,2015-02-01,1.0,43250.0,7516.7,Medium,False
938,Employee_938,Sales,West,Female,35.0,43155.0,2017-07-26,2.0,35705.0,5394.375,Low,False
